,ID,ds,y
17283,Говядина|вырезка|СФО,2024-01-15,1232.92
17284,Говядина|вырезка|Санкт-Петербург,2024-01-15,1377.29
17285,Говядина|вырезка|УФО,2024-01-15,1364.12
17286,Говядина|вырезка|ЦФО,2024-01-15,1251.0
17287,Говядина|вырезка|ЮФО,2024-01-15,1572.06
17288,Говядина|грудинка|Москва,2024-01-15,520.0
17289,Говядина|грудинка|ПФО,2024-01-15,374.17
17290,Говядина|грудинка|СЗФО,2024-01-15,471.0
17291,Говядина|грудинка|СФО,2024-01-15,326.25
17292,Говядина|грудинка|Санкт-Петербург,2024-01-15,416.5
17293,Говядина|грудинка|УФО,2024-01-15,675.0
17294,Говядина|грудинка|ЦФО,2024-01-15,425.0
17295,Говядина|грудинка|ЮФО,2024-01-15,390.0
17296,Говядина|лопатка|Москва,2024-01-15,506.03
17297,Говядина|лопатка|ПФО,2024-01-15,514.5
17298,Говядина|лопатка|СЗФО,2024-01-15,450.0
17299,Говядина|лопатка|СФО,2024-01-15,530.0
17300,Говядина|лопатка|Санкт-Петербург,2024-01-15,514.35
17301,Говядина|лопатка|УФО,2024-01-15,486.74
17302,Говядина|лопатка|ЦФО,2024-01-15,489.58
17303,Говядина|лопатка|ЮФО,2024-01-15,519.62
17304,Говядина|полутуши|Москва,2024-01-15,410.1
17305,Говядина|полутуши|ПФО,2024-01-15,344.48
17306,Говядина|полутуши|СЗФО,2024-01-15,286.67
17307,Говядина|полутуши|СФО,2024-01-15,317.43
17308,Говядина|полутуши|Санкт-Петербург,2024-01-15,402.0
17309,Говядина|полутуши|УФО,2024-01-15,321.3
17310,Говядина|полутуши|ЦФО,2024-01-15,422.71
17311,Говядина|полутуши|ЮФО,2024-01-15,336.25
17312,Кура|бедро|Москва,2024-01-15,193.7
17313,Кура|бедро|ПФО,2024-01-15,216.6
17314,Кура|бедро|СЗФО,2024-01-15,154.5
17315,Кура|бедро|СФО,2024-01-15,211.58
17316,Кура|бедро|Санкт-Петербург,2024-01-15,242.53
17317,Кура|бедро|УФО,2024-01-15,209.31
17318,Кура|бедро|ЦФО,2024-01-15,181.64
17319,Кура|бедро|ЮФО,2024-01-15,198.69
17320,Кура|голень|Москва,2024-01-15,212.67
17321,Кура|голень|ПФО,2024-01-15,229.55
17322,Кура|голень|СЗФО,2024-01-15,208.5
17323,Кура|голень|СФО,2024-01-15,253.83
17324,Кура|голень|Санкт-Петербург,2024-01-15,206.42
17325,Кура|голень|УФО,2024-01-15,241.9
17326,Кура|голень|ЦФО,2024-01-15,213.79
17327,Кура|голень|ЮФО,2024-01-15,199.87
17328,Кура|тушка|Москва,2024-01-15,206.55
17329,Кура|тушка|ПФО,2024-01-15,210.2
17330,Кура|тушка|СЗФО,2024-01-15,174.33
17331,Кура|тушка|СФО,2024-01-15,224.18
17332,Кура|тушка|Санкт-Петербург,2024-01-15,193.39
17333,Кура|тушка|УФО,2024-01-15,187.15
17334,Кура|тушка|ЦФО,2024-01-15,211.35
17335,Кура|тушка|ЮФО,2024-01-15,196.57
17336,Кура|филе бедра|Москва,2024-01-15,311.73
17337,Кура|филе бедра|ПФО,2024-01-15,397.0
17338,Кура|филе бедра|СЗФО,2024-01-15,335.0
17339,Кура|филе бедра|СФО,2024-01-15,335.0
17340,Кура|филе бедра|Санкт-Петербург,2024-01-15,355.5
17341,Кура|филе бедра|УФО,2024-01-15,381.25
17342,Кура|филе бедра|ЦФО,2024-01-15,309.33
17343,Кура|филе бедра|ЮФО,2024-01-15,362.98
17344,Кура|филе грудки|Москва,2024-01-15,305.92
17345,Кура|филе грудки|ПФО,2024-01-15,332.27
17346,Кура|филе грудки|СЗФО,2024-01-15,326.67
17347,Кура|филе грудки|СФО,2024-01-15,341.44
17348,Кура|филе грудки|Санкт-Петербург,2024-01-15,319.61
17349,Кура|филе грудки|УФО,2024-01-15,369.36
17350,Кура|филе грудки|ЦФО,2024-01-15,292.92
17351,Кура|филе грудки|ЮФО,2024-01-15,310.39
17352,Свинина|корейка|Москва,2024-01-15,308.03
17353,Свинина|корейка|ПФО,2024-01-15,385.53
17354,Свинина|корейка|СЗФО,2024-01-15,322.22
17355,Свинина|корейка|СФО,2024-01-15,350.12
17356,Свинина|корейка|Санкт-Петербург,2024-01-15,324.96
17357,Свинина|корейка|УФО,2024-01-15,358.08
17358,Свинина|корейка|ЦФО,2024-01-15,312.33
17359,Свинина|корейка|ЮФО,2024-01-15,322.25
17360,Свинина|лопатка|Москва,2024-01-15,256.0
17361,Свинина|лопатка|ПФО,2024-01-15,316.48
17362,Свинина|лопатка|СЗФО,2024-01-15,251.54
17363,Свинина|лопатка|СФО,2024-01-15,298.7
17364,Свинина|лопатка|Санкт-Петербург,2024-01-15,258.6
17365,Свинина|лопатка|УФО,2024-01-15,301.15
17366,Свинина|лопатка|ЦФО,2024-01-15,253.62
17367,Свинина|лопатка|ЮФО,2024-01-15,254.48
17368,Свинина|окорок|Москва,2024-01-15,270.81
17369,Свинина|окорок|ПФО,2024-01-15,336.28
17370,Свинина|окорок|СЗФО,2024-01-15,260.67
17371,Свинина|окорок|СФО,2024-01-15,297.06
17372,Свинина|окорок|Санкт-Петербург,2024-01-15,265.55
17373,Свинина|окорок|УФО,2024-01-15,315.38
17374,Свинина|окорок|ЦФО,2024-01-15,251.37
17375,Свинина|окорок|ЮФО,2024-01-15,267.2
17376,Свинина|полутуши|Москва,2024-01-15,205.09
17377,Свинина|полутуши|ПФО,2024-01-15,203.52
17378,Свинина|полутуши|СЗФО,2024-01-15,199.25
17379,Свинина|полутуши|СФО,2024-01-15,226.2
17380,Свинина|полутуши|Санкт-Петербург,2024-01-15,202.08
17381,Свинина|полутуши|УФО,2024-01-15,232.0
17382,Свинина|полутуши|ЦФО,2024-01-15,199.6
17383,Свинина|полутуши|ЮФО,2024-01-15,201.34
17384,Свинина|ребро|Москва,2024-01-15,204.96
17385,Свинина|ребро|ПФО,2024-01-15,242.93
17386,Свинина|ребро|СЗФО,2024-01-15,186.9
17387,Свинина|ребро|СФО,2024-01-15,239.82
17388,Свинина|ребро|Санкт-Петербург,2024-01-15,204.83
17389,Свинина|ребро|УФО,2024-01-15,252.03
17390,Свинина|ребро|ЦФО,2024-01-15,194.56
17391,Свинина|ребро|ЮФО,2024-01-15,242.72
17392,Свинина|шея|Москва,2024-01-15,390.9
17393,Свинина|шея|ПФО,2024-01-15,427.6
17394,Свинина|шея|СЗФО,2024-01-15,384.3
17395,Свинина|шея|СФО,2024-01-15,412.82
17396,Свинина|шея|Санкт-Петербург,2024-01-15,408.89
17397,Свинина|шея|УФО,2024-01-15,416.96
17398,Свинина|шея|ЦФО,2024-01-15,362.64
17399,Свинина|шея|ЮФО,2024-01-15,362.55
17400,Говядина|вырезка|ВСЕ,2024-01-15,1364.19
17401,Говядина|грудинка|ВСЕ,2024-01-15,444.5
17402,Говядина|лопатка|ВСЕ,2024-01-15,505.81
17403,Говядина|полутуши|ВСЕ,2024-01-15,360.78
17404,Кура|бедро|ВСЕ,2024-01-15,202.12
17405,Кура|голень|ВСЕ,2024-01-15,219.11
17406,Кура|тушка|ВСЕ,2024-01-15,207.64
17407,Кура|филе бедра|ВСЕ,2024-01-15,319.18
17408,Кура|филе грудки|ВСЕ,2024-01-15,308.37
17409,Свинина|корейка|ВСЕ,2024-01-15,323.79
17410,Свинина|лопатка|ВСЕ,2024-01-15,264.3
17411,Свинина|окорок|ВСЕ,2024-01-15,270.2
17412,Свинина|полутуши|ВСЕ,2024-01-15,207.8
17413,Свинина|ребро|ВСЕ,2024-01-15,206.45
17414,Свинина|шея|ВСЕ,2024-01-15,393.45
17415,Говядина|вырезка|Москва,2024-01-22,1485.37
17416,Говядина|вырезка|ПФО,2024-01-22,1274.78
17417,Говядина|вырезка|СЗФО,2024-01-22,1100.0
17418,Говядина|вырезка|СФО,2024-01-22,1212.04
17419,Говядина|вырезка|Санкт-Петербург,2024-01-22,1386.38
17420,Говядина|вырезка|УФО,2024-01-22,1490.86
17421,Говядина|вырезка|ЦФО,2024-01-22,1257.17
17422,Говядина|вырезка|ЮФО,2024-01-22,1775.75
17423,Говядина|грудинка|Москва,2024-01-22,520.0
17424,Говядина|грудинка|ПФО,2024-01-22,365.0
17425,Говядина|грудинка|СЗФО,2024-01-22,467.25
17426,Говядина|грудинка|СФО,2024-01-22,328.12
17427,Говядина|грудинка|Санкт-Петербург,2024-01-22,408.5
17428,Говядина|грудинка|УФО,2024-01-22,675.0
17429,Говядина|грудинка|ЦФО,2024-01-22,430.0
17430,Говядина|грудинка|ЮФО,2024-01-22,390.0
17431,Говядина|лопатка|Москва,2024-01-22,491.97
17432,Говядина|лопатка|ПФО,2024-01-22,506.0
17433,Говядина|лопатка|СЗФО,2024-01-22,450.0
17434,Говядина|лопатка|СФО,2024-01-22,530.0
17435,Говядина|лопатка|Санкт-Петербург,2024-01-22,513.85
17436,Говядина|лопатка|УФО,2024-01-22,489.62
17437,Говядина|лопатка|ЦФО,2024-01-22,482.24
17438,Говядина|лопатка|ЮФО,2024-01-22,519.25
17439,Говядина|полутуши|Москва,2024-01-22,439.83
17440,Говядина|полутуши|ПФО,2024-01-22,342.67
17441,Говядина|полутуши|СЗФО,2024-01-22,286.67
17442,Говядина|полутуши|СФО,2024-01-22,319.25
17443,Говядина|полутуши|Санкт-Петербург,2024-01-22,361.67
17444,Говядина|полутуши|УФО,2024-01-22,325.94
17445,Говядина|полутуши|ЦФО,2024-01-22,426.29
17446,Говядина|полутуши|ЮФО,2024-01-22,336.25
17447,Кура|бедро|Москва,2024-01-22,193.58
17448,Кура|бедро|ПФО,2024-01-22,212.18
17449,Кура|бедро|СЗФО,2024-01-22,156.5
17450,Кура|бедро|СФО,2024-01-22,213.57
17451,Кура|бедро|Санкт-Петербург,2024-01-22,242.91
17452,Кура|бедро|УФО,2024-01-22,206.0
17453,Кура|бедро|ЦФО,2024-01-22,175.14
17454,Кура|бедро|ЮФО,2024-01-22,209.22
17455,Кура|голень|Москва,2024-01-22,211.85
17456,Кура|голень|ПФО,2024-01-22,226.62
17457,Кура|голень|СЗФО,2024-01-22,208.5
17458,Кура|голень|СФО,2024-01-22,255.19
17459,Кура|голень|Санкт-Петербург,2024-01-22,205.86
17460,Кура|голень|УФО,2024-01-22,238.22
17461,Кура|голень|ЦФО,2024-01-22,209.62
17462,Кура|голень|ЮФО,2024-01-22,203.23
17463,Кура|тушка|Москва,2024-01-22,217.85
17464,Кура|тушка|ПФО,2024-01-22,213.54
17465,Кура|тушка|СЗФО,2024-01-22,183.37
17466,Кура|тушка|СФО,2024-01-22,222.53
17467,Кура|тушка|Санкт-Петербург,2024-01-22,194.78
17468,Кура|тушка|УФО,2024-01-22,180.86
17469,Кура|тушка|ЦФО,2024-01-22,209.23
17470,Кура|тушка|ЮФО,2024-01-22,229.0
17471,Кура|филе бедра|Москва,2024-01-22,316.1
17472,Кура|филе бедра|ПФО,2024-01-22,395.0
17473,Кура|филе бедра|СЗФО,2024-01-22,332.5
17474,Кура|филе бедра|СФО,2024-01-22,322.5
17475,Кура|филе бедра|Санкт-Петербург,2024-01-22,345.09
17476,Кура|филе бедра|УФО,2024-01-22,382.5
17477,Кура|филе бедра|ЦФО,2024-01-22,308.28
17478,Кура|филе бедра|ЮФО,2024-01-22,363.29
17479,Кура|филе грудки|Москва,2024-01-22,303.05
17480,Кура|филе грудки|ПФО,2024-01-22,316.74
17481,Кура|филе грудки|СЗФО,2024-01-22,320.21
17482,Кура|филе грудки|СФО,2024-01-22,343.72
17483,Кура|филе грудки|Санкт-Петербург,2024-01-22,313.77
17484,Кура|филе грудки|УФО,2024-01-22,355.1
17485,Кура|филе грудки|ЦФО,2024-01-22,289.81
17486,Кура|филе грудки|ЮФО,2024-01-22,345.79
17487,Свинина|корейка|Москва,2024-01-22,310.38
17488,Свинина|корейка|ПФО,2024-01-22,371.67
17489,Свинина|корейка|СЗФО,2024-01-22,316.11
17490,Свинина|корейка|СФО,2024-01-22,343.7
17491,Свинина|корейка|Санкт-Петербург,2024-01-22,321.73
17492,Свинина|корейка|УФО,2024-01-22,352.17
17493,Свинина|корейка|ЦФО,2024-01-22,306.0
17494,Свинина|корейка|ЮФО,2024-01-22,344.5
17495,Свинина|лопатка|Москва,2024-01-22,258.86
17496,Свинина|лопатка|ПФО,2024-01-22,308.27
17497,Свинина|лопатка|СЗФО,2024-01-22,257.23
17498,Свинина|лопатка|СФО,2024-01-22,300.02
17499,Свинина|лопатка|Санкт-Петербург,2024-01-22,261.73
17500,Свинина|лопатка|УФО,2024-01-22,287.18
17501,Свинина|лопатка|ЦФО,2024-01-22,252.48
17502,Свинина|лопатка|ЮФО,2024-01-22,265.64
17503,Свинина|окорок|Москва,2024-01-22,270.25
17504,Свинина|окорок|ПФО,2024-01-22,322.1
17505,Свинина|окорок|СЗФО,2024-01-22,263.68
17506,Свинина|окорок|СФО,2024-01-22,304.13
17507,Свинина|окорок|Санкт-Петербург,2024-01-22,269.34
17508,Свинина|окорок|УФО,2024-01-22,311.53
17509,Свинина|окорок|ЦФО,2024-01-22,255.61
17510,Свинина|окорок|ЮФО,2024-01-22,273.41
17511,Свинина|полутуши|Москва,2024-01-22,206.9
17512,Свинина|полутуши|ПФО,2024-01-22,185.75
17513,Свинина|полутуши|СЗФО,2024-01-22,203.38
17514,Свинина|полутуши|СФО,2024-01-22,224.39
17515,Свинина|полутуши|Санкт-Петербург,2024-01-22,201.8
17516,Свинина|полутуши|УФО,2024-01-22,229.0
17517,Свинина|полутуши|ЦФО,2024-01-22,196.35
17518,Свинина|полутуши|ЮФО,2024-01-22,197.56
17519,Свинина|ребро|Москва,2024-01-22,209.4
17520,Свинина|ребро|ПФО,2024-01-22,238.31
17521,Свинина|ребро|СЗФО,2024-01-22,193.5
17522,Свинина|ребро|СФО,2024-01-22,239.66
17523,Свинина|ребро|Санкт-Петербург,2024-01-22,204.04
17524,Свинина|ребро|УФО,2024-01-22,255.62
17525,Свинина|ребро|ЦФО,2024-01-22,189.45
17526,Свинина|ребро|ЮФО,2024-01-22,264.64
17527,Свинина|шея|Москва,2024-01-22,384.89
17528,Свинина|шея|ПФО,2024-01-22,425.71
17529,Свинина|шея|СЗФО,2024-01-22,389.6
17530,Свинина|шея|СФО,2024-01-22,419.78
17531,Свинина|шея|Санкт-Петербург,2024-01-22,406.85
17532,Свинина|шея|УФО,2024-01-22,416.47
17533,Свинина|шея|ЦФО,2024-01-22,364.36
17534,Свинина|шея|ЮФО,2024-01-22,393.43
17535,Говядина|вырезка|ВСЕ,2024-01-22,1452.43
17536,Говядина|грудинка|ВСЕ,2024-01-22,457.0
17537,Говядина|лопатка|ВСЕ,2024-01-22,501.56
17538,Говядина|полутуши|ВСЕ,2024-01-22,349.83
17539,Кура|бедро|ВСЕ,2024-01-22,209.22
17540,Кура|голень|ВСЕ,2024-01-22,213.24
17541,Кура|тушка|ВСЕ,2024-01-22,211.05
17542,Кура|филе бедра|ВСЕ,2024-01-22,328.76
17543,Кура|филе грудки|ВСЕ,2024-01-22,313.74
17544,Свинина|корейка|ВСЕ,2024-01-22,332.84
17545,Свинина|лопатка|ВСЕ,2024-01-22,271.92
17546,Свинина|окорок|ВСЕ,2024-01-22,282.81
17547,Свинина|полутуши|ВСЕ,2024-01-22,200.27
17548,Свинина|ребро|ВСЕ,2024-01-22,230.6
17549,Свинина|шея|ВСЕ,2024-01-22,401.3
17550,Говядина|вырезка|Москва,2024-01-29,1457.96
17551,Говядина|вырезка|ПФО,2024-01-29,1290.51
17552,Говядина|вырезка|СЗФО,2024-01-29,1100.0
17553,Говядина|вырезка|СФО,2024-01-29,1191.17
17554,Говядина|вырезка|Санкт-Петербург,2024-01-29,1377.02
17555,Говядина|вырезка|УФО,2024-01-29,1376.72
17556,Говядина|вырезка|ЦФО,2024-01-29,1263.33
17557,Говядина|вырезка|ЮФО,2024-01-29,1668.01
17558,Говядина|грудинка|Москва,2024-01-29,470.0
17559,Говядина|грудинка|ПФО,2024-01-29,382.5
17560,Говядина|грудинка|СЗФО,2024-01-29,463.5
17561,Говядина|грудинка|СФО,2024-01-29,330.0
17562,Говядина|грудинка|Санкт-Петербург,2024-01-29,407.5
17563,Говядина|грудинка|УФО,2024-01-29,628.75
17564,Говядина|грудинка|ЦФО,2024-01-29,435.0
17565,Говядина|грудинка|ЮФО,2024-01-29,390.0
17566,Говядина|лопатка|Москва,2024-01-29,489.21
17567,Говядина|лопатка|ПФО,2024-01-29,506.0
17568,Говядина|лопатка|СЗФО,2024-01-29,450.0
17569,Говядина|лопатка|СФО,2024-01-29,530.0
17570,Говядина|лопатка|Санкт-Петербург,2024-01-29,521.29
17571,Говядина|лопатка|УФО,2024-01-29,470.06
17572,Говядина|лопатка|ЦФО,2024-01-29,474.9
17573,Говядина|лопатка|ЮФО,2024-01-29,514.12
17574,Говядина|полутуши|Москва,2024-01-29,496.75
17575,Говядина|полутуши|ПФО,2024-01-29,345.38
17576,Говядина|полутуши|СЗФО,2024-01-29,286.67
17577,Говядина|полутуши|СФО,2024-01-29,321.06
17578,Говядина|полутуши|Санкт-Петербург,2024-01-29,361.67
17579,Говядина|полутуши|УФО,2024-01-29,317.5
17580,Говядина|полутуши|ЦФО,2024-01-29,429.88
17581,Говядина|полутуши|ЮФО,2024-01-29,339.69
17582,Кура|бедро|Москва,2024-01-29,195.94
17583,Кура|бедро|ПФО,2024-01-29,209.22
17584,Кура|бедро|СЗФО,2024-01-29,158.5
17585,Кура|бедро|СФО,2024-01-29,215.57
17586,Кура|бедро|Санкт-Петербург,2024-01-29,257.39
17587,Кура|бедро|УФО,2024-01-29,191.33
17588,Кура|бедро|ЦФО,2024-01-29,168.65
17589,Кура|бедро|ЮФО,2024-01-29,206.54
17590,Кура|голень|Москва,2024-01-29,211.92
17591,Кура|голень|ПФО,2024-01-29,234.79
17592,Кура|голень|СЗФО,2024-01-29,208.5
17593,Кура|голень|СФО,2024-01-29,256.54
17594,Кура|голень|Санкт-Петербург,2024-01-29,205.43
17595,Кура|голень|УФО,2024-01-29,240.17
17596,Кура|голень|ЦФО,2024-01-29,205.44
17597,Кура|голень|ЮФО,2024-01-29,202.56
17598,Кура|тушка|Москва,2024-01-29,217.49
17599,Кура|тушка|ПФО,2024-01-29,212.7
17600,Кура|тушка|СЗФО,2024-01-29,192.4
17601,Кура|тушка|СФО,2024-01-29,220.87
17602,Кура|тушка|Санкт-Петербург,2024-01-29,212.74
17603,Кура|тушка|УФО,2024-01-29,176.62
17604,Кура|тушка|ЦФО,2024-01-29,207.1
17605,Кура|тушка|ЮФО,2024-01-29,226.6
17606,Кура|филе бедра|Москва,2024-01-29,319.92
17607,Кура|филе бедра|ПФО,2024-01-29,395.0
17608,Кура|филе бедра|СЗФО,2024-01-29,330.0
17609,Кура|филе бедра|СФО,2024-01-29,310.0
17610,Кура|филе бедра|Санкт-Петербург,2024-01-29,340.67
17611,Кура|филе бедра|УФО,2024-01-29,376.5
17612,Кура|филе бедра|ЦФО,2024-01-29,307.23
17613,Кура|филе бедра|ЮФО,2024-01-29,361.81
17614,Кура|филе грудки|Москва,2024-01-29,304.58
17615,Кура|филе грудки|ПФО,2024-01-29,307.94
17616,Кура|филе грудки|СЗФО,2024-01-29,313.75
17617,Кура|филе грудки|СФО,2024-01-29,346.0
17618,Кура|филе грудки|Санкт-Петербург,2024-01-29,310.88
17619,Кура|филе грудки|УФО,2024-01-29,350.05
17620,Кура|филе грудки|ЦФО,2024-01-29,286.7
17621,Кура|филе грудки|ЮФО,2024-01-29,324.34
17622,Свинина|корейка|Москва,2024-01-29,303.75
17623,Свинина|корейка|ПФО,2024-01-29,367.07
17624,Свинина|корейка|СЗФО,2024-01-29,310.0
17625,Свинина|корейка|СФО,2024-01-29,337.27
17626,Свинина|корейка|Санкт-Петербург,2024-01-29,323.68
17627,Свинина|корейка|УФО,2024-01-29,355.21
17628,Свинина|корейка|ЦФО,2024-01-29,299.67
17629,Свинина|корейка|ЮФО,2024-01-29,343.29
17630,Свинина|лопатка|Москва,2024-01-29,260.89
17631,Свинина|лопатка|ПФО,2024-01-29,303.13
17632,Свинина|лопатка|СЗФО,2024-01-29,262.92
17633,Свинина|лопатка|СФО,2024-01-29,301.33
17634,Свинина|лопатка|Санкт-Петербург,2024-01-29,265.79
17635,Свинина|лопатка|УФО,2024-01-29,285.49
17636,Свинина|лопатка|ЦФО,2024-01-29,251.33
17637,Свинина|лопатка|ЮФО,2024-01-29,265.0
17638,Свинина|окорок|Москва,2024-01-29,276.66
17639,Свинина|окорок|ПФО,2024-01-29,317.16
17640,Свинина|окорок|СЗФО,2024-01-29,266.69
17641,Свинина|окорок|СФО,2024-01-29,311.19
17642,Свинина|окорок|Санкт-Петербург,2024-01-29,275.57
17643,Свинина|окорок|УФО,2024-01-29,309.26
17644,Свинина|окорок|ЦФО,2024-01-29,259.86
17645,Свинина|окорок|ЮФО,2024-01-29,273.02
17646,Свинина|полутуши|Москва,2024-01-29,205.72
17647,Свинина|полутуши|ПФО,2024-01-29,184.29
17648,Свинина|полутуши|СЗФО,2024-01-29,207.5
17649,Свинина|полутуши|СФО,2024-01-29,222.59
17650,Свинина|полутуши|Санкт-Петербург,2024-01-29,208.3
17651,Свинина|полутуши|УФО,2024-01-29,226.0
17652,Свинина|полутуши|ЦФО,2024-01-29,193.1
17653,Свинина|полутуши|ЮФО,2024-01-29,204.07
17654,Свинина|ребро|Москва,2024-01-29,194.52
17655,Свинина|ребро|ПФО,2024-01-29,243.06
17656,Свинина|ребро|СЗФО,2024-01-29,200.09
17657,Свинина|ребро|СФО,2024-01-29,239.5
17658,Свинина|ребро|Санкт-Петербург,2024-01-29,209.98
17659,Свинина|ребро|УФО,2024-01-29,255.81
17660,Свинина|ребро|ЦФО,2024-01-29,184.34
17661,Свинина|ребро|ЮФО,2024-01-29,264.27
17662,Свинина|шея|Москва,2024-01-29,383.87
17663,Свинина|шея|ПФО,2024-01-29,417.49
17664,Свинина|шея|СЗФО,2024-01-29,394.9
17665,Свинина|шея|СФО,2024-01-29,426.74
17666,Свинина|шея|Санкт-Петербург,2024-01-29,409.99
17667,Свинина|шея|УФО,2024-01-29,414.43
17668,Свинина|шея|ЦФО,2024-01-29,366.08
17669,Свинина|шея|ЮФО,2024-01-29,395.55
17670,Говядина|вырезка|ВСЕ,2024-01-29,1355.24
17671,Говядина|грудинка|ВСЕ,2024-01-29,423.75
17672,Говядина|лопатка|ВСЕ,2024-01-29,499.26
17673,Говядина|полутуши|ВСЕ,2024-01-29,359.14
17674,Кура|бедро|ВСЕ,2024-01-29,204.17
17675,Кура|голень|ВСЕ,2024-01-29,220.7
17676,Кура|тушка|ВСЕ,2024-01-29,215.27
17677,Кура|филе бедра|ВСЕ,2024-01-29,320.24
17678,Кура|филе грудки|ВСЕ,2024-01-29,304.31
17679,Свинина|корейка|ВСЕ,2024-01-29,319.72
17680,Свинина|лопатка|ВСЕ,2024-01-29,270.42
17681,Свинина|окорок|ВСЕ,2024-01-29,281.54
17682,Свинина|полутуши|ВСЕ,2024-01-29,208.59
17683,Свинина|ребро|ВСЕ,2024-01-29,209.68
17684,Свинина|шея|ВСЕ,2024-01-29,398.61
17685,Говядина|вырезка|Москва,2024-02-05,1483.42
17686,Говядина|вырезка|ПФО,2024-02-05,1306.25
17687,Говядина|вырезка|СЗФО,2024-02-05,1222.5
17688,Говядина|вырезка|СФО,2024-02-05,1178.75
17689,Говядина|вырезка|Санкт-Петербург,2024-02-05,1384.56
17690,Говядина|вырезка|УФО,2024-02-05,1262.58
17691,Говядина|вырезка|ЦФО,2024-02-05,1254.44
17692,Говядина|вырезка|ЮФО,2024-02-05,1560.26
17693,Говядина|грудинка|Москва,2024-02-05,470.0
17694,Говядина|грудинка|ПФО,2024-02-05,400.0
17695,Говядина|грудинка|СЗФО,2024-02-05,459.75
17696,Говядина|грудинка|СФО,2024-02-05,330.0
17697,Говядина|грудинка|Санкт-Петербург,2024-02-05,432.33
17698,Говядина|грудинка|УФО,2024-02-05,582.5
17699,Говядина|грудинка|ЦФО,2024-02-05,430.0
17700,Говядина|грудинка|ЮФО,2024-02-05,390.0
17701,Говядина|лопатка|Москва,2024-02-05,511.59
17702,Говядина|лопатка|ПФО,2024-02-05,506.0
17703,Говядина|лопатка|СЗФО,2024-02-05,462.5
17704,Говядина|лопатка|СФО,2024-02-05,530.0
17705,Говядина|лопатка|Санкт-Петербург,2024-02-05,519.0
17706,Говядина|лопатка|УФО,2024-02-05,450.5
17707,Говядина|лопатка|ЦФО,2024-02-05,476.3
17708,Говядина|лопатка|ЮФО,2024-02-05,509.0
17709,Говядина|полутуши|Москва,2024-02-05,487.4
17710,Говядина|полутуши|ПФО,2024-02-05,348.08
17711,Говядина|полутуши|СЗФО,2024-02-05,288.33
17712,Говядина|полутуши|СФО,2024-02-05,325.54
17713,Говядина|полутуши|Санкт-Петербург,2024-02-05,352.0
17714,Говядина|полутуши|УФО,2024-02-05,309.06
17715,Говядина|полутуши|ЦФО,2024-02-05,415.9
17716,Говядина|полутуши|ЮФО,2024-02-05,343.12
17717,Кура|бедро|Москва,2024-02-05,202.29
17718,Кура|бедро|ПФО,2024-02-05,206.27
17719,Кура|бедро|СЗФО,2024-02-05,155.5
17720,Кура|бедро|СФО,2024-02-05,214.22
17721,Кура|бедро|Санкт-Петербург,2024-02-05,221.17
17722,Кура|бедро|УФО,2024-02-05,176.67
17723,Кура|бедро|ЦФО,2024-02-05,170.76
17724,Кура|бедро|ЮФО,2024-02-05,203.86
17725,Кура|голень|Москва,2024-02-05,219.48
17726,Кура|голень|ПФО,2024-02-05,242.96
17727,Кура|голень|СЗФО,2024-02-05,209.75
17728,Кура|голень|СФО,2024-02-05,256.34
17729,Кура|голень|Санкт-Петербург,2024-02-05,206.65
17730,Кура|голень|УФО,2024-02-05,242.12
17731,Кура|голень|ЦФО,2024-02-05,209.22
17732,Кура|голень|ЮФО,2024-02-05,201.89
17733,Кура|тушка|Москва,2024-02-05,209.81
17734,Кура|тушка|ПФО,2024-02-05,211.86
17735,Кура|тушка|СЗФО,2024-02-05,188.7
17736,Кура|тушка|СФО,2024-02-05,229.64
17737,Кура|тушка|Санкт-Петербург,2024-02-05,201.32
17738,Кура|тушка|УФО,2024-02-05,172.38
17739,Кура|тушка|ЦФО,2024-02-05,209.37
17740,Кура|тушка|ЮФО,2024-02-05,224.21
17741,Кура|филе бедра|Москва,2024-02-05,325.4
17742,Кура|филе бедра|ПФО,2024-02-05,395.0
17743,Кура|филе бедра|СЗФО,2024-02-05,332.83
17744,Кура|филе бедра|СФО,2024-02-05,326.88
17745,Кура|филе бедра|Санкт-Петербург,2024-02-05,351.77
17746,Кура|филе бедра|УФО,2024-02-05,370.5
17747,Кура|филе бедра|ЦФО,2024-02-05,310.75
17748,Кура|филе бедра|ЮФО,2024-02-05,360.33
17749,Кура|филе грудки|Москва,2024-02-05,308.91
17750,Кура|филе грудки|ПФО,2024-02-05,299.14
17751,Кура|филе грудки|СЗФО,2024-02-05,315.62
17752,Кура|филе грудки|СФО,2024-02-05,343.17
17753,Кура|филе грудки|Санкт-Петербург,2024-02-05,311.61
17754,Кура|филе грудки|УФО,2024-02-05,345.0
17755,Кура|филе грудки|ЦФО,2024-02-05,292.38
17756,Кура|филе грудки|ЮФО,2024-02-05,302.89
17757,Свинина|корейка|Москва,2024-02-05,306.61
17758,Свинина|корейка|ПФО,2024-02-05,362.48
17759,Свинина|корейка|СЗФО,2024-02-05,312.5
17760,Свинина|корейка|СФО,2024-02-05,333.36
17761,Свинина|корейка|Санкт-Петербург,2024-02-05,315.86
17762,Свинина|корейка|УФО,2024-02-05,358.25
17763,Свинина|корейка|ЦФО,2024-02-05,309.33
17764,Свинина|корейка|ЮФО,2024-02-05,342.08
